Geo group,Geo group member,Year,Sex,Age group,GHE Cause,Mean value,Mean lower value,Mean upper value,Mean value [95% CI],Age-standardized rate,Age-standardized rate lower value,Age-standardized rate upper value,Age-standardized rate [95% CI]
WHO regions,4_Eur,2018,Female,20 to 24 years,Acute Lower Respiratory Infections,4328.826,2575.049,6350.12,4 329 [2 575 - 6 350],1.32,0.785,1.936,1.32 [0.79 - 1.94]
WHO regions,4_Eur,2018,Female,15 to 19 years,Acute Lower Respiratory Infections,4001.53,2406.839,5820.844,4 002 [2 407 - 5 821],1.352,0.813,1.967,1.35 [0.81 - 1.97]
WHO regions,4_Eur,2018,Female,10 to 14 years,Acute Lower Respiratory Infections,5010.83,3065.075,7224.844,5 011 [3 065 - 7 225],1.648,1.008,2.376,1.65 [1.01 - 2.38]
WHO regions,4_Eur,2018,Female,5 to 9 years,Acute Lower Respiratory Infections,7704.156,4776.138,10993.228,7 704 [4 776 - 10 993],2.407,1.492,3.434,2.41 [1.49 - 3.43]
WHO regions,4_Eur,2018,Female,0 to 4 years,Acute Lower Respiratory Infections,79777.771,49931.844,113120.328,79 778 [49 932 - 113 120],25.515,15.969,36.178,25.52 [15.97 - 36.18]
WHO regions,4_Eur,2018,Male,80 years and over,Ischaemic Heart Disease,696138.552,418302.98,935620.588,696 139 [418 303 - 935 621],75.077,45.113,100.905,75.08 [45.11 - 100.91]
WHO regions,4_Eur,2018,Male,80 years and over,Stroke,185065.866,82278.814,308699.34,185 066 [82 279 - 308 699],19.959,8.874,33.293,19.96 [8.87 - 33.29]
WHO regions,4_Eur,2018,Male,80 years and over,Chronic Obstructive Pulmonary Disease,113090.335,29562.863,256715.132,113 090 [29 563 - 256 715],12.197,3.188,27.686,12.20 [3.19 - 27.69]
WHO regions,4_Eur,2018,Male,80 years and over,Acute Lower Respiratory Infections,79063.757,35195.884,133440.349,79 064 [35 196 - 133 440],8.527,3.796,14.391,8.53 [3.80 - 14.39]
WHO regions,4_Eur,2018,Male,80 years and over,Lung Cancer,33667.654,17269.413,56641.401,33 668 [17 269 - 56 641],3.631,1.862,6.109,3.63 [1.86 - 6.11]
WHO regions,4_Eur,2018,Male,75 to 79 years,Ischaemic Heart Disease,423370.551,253885.689,572455.419,423 371 [253 886 - 572 455],56.959,34.157,77.017,56.96 [34.16 - 77.02]
WHO regions,4_Eur,2018,Male,75 to 79 years,Stroke,118816.998,52926.729,198522.079,118 817 [52 927 - 198 522],15.985,7.121,26.709,15.99 [7.12 - 26.71]
WHO regions,4_Eur,2018,Male,75 to 79 years,Chronic Obstructive Pulmonary Disease,66632.988,17701.567,150181.389,66 633 [17 702 - 150 181],8.965,2.382,20.205,8.97 [2.38 - 20.21]
WHO regions,4_Eur,2018,Male,75 to 79 years,Lung Cancer,39459.394,20369.163,66156.682,39 459 [20 369 - 66 157],5.309,2.74,8.9,5.31 [2.74 - 8.90]
WHO regions,4_Eur,2018,Male,75 to 79 years,Acute Lower Respiratory Infections,30717.415,14364.254,50636.626,30 717 [14 364 - 50 637],4.133,1.933,6.812,4.13 [1.93 - 6.81]
WHO regions,4_Eur,2018,Male,70 to 74 years,Ischaemic Heart Disease,424441.865,255249.734,572209.644,424 442 [255 250 - 572 210],60.235,36.224,81.205,60.24 [36.22 - 81.21]
WHO regions,4_Eur,2018,Male,70 to 74 years,Stroke,113728.682,51068.926,188953.759,113 729 [51 069 - 188 954],16.14,7.247,26.815,16.14 [7.25 - 26.82]
WHO regions,4_Eur,2018,Male,70 to 74 years,Chronic Obstructive Pulmonary Disease,67575.927,18090.339,151767.952,67 576 [18 090 - 151 768],9.59,2.567,21.538,9.59 [2.57 - 21.54]
WHO regions,4_Eur,2018,Male,70 to 74 years,Lung Cancer,62267.596,32232.193,104185.277,62 268 [32 232 - 104 185],8.837,4.574,14.786,8.84 [4.57 - 14.79]
WHO regions,4_Eur,2018,Male,70 to 74 years,Acute Lower Respiratory Infections,28860.396,13742.12,47103.904,28 860 [13 742 - 47 104],4.096,1.95,6.685,4.10 [1.95 - 6.69]
WHO regions,4_Eur,2018,Male,65 to 69 years,Ischaemic Heart Disease,551335.3,330605.255,748184.624,551 335 [330 605 - 748 185],78.337,46.974,106.306,78.34 [46.97 - 106.31]
WHO regions,4_Eur,2018,Male,65 to 69 years,Stroke,138412.043,61975.848,231201.705,138 412 [61 976 - 231 202],19.666,8.806,32.85,19.67 [8.81 - 32.85]
WHO regions,4_Eur,2018,Male,65 to 69 years,Lung Cancer,86553.093,44899.32,144589.868,86 553 [44 899 - 144 590],12.298,6.38,20.544,12.30 [6.38 - 20.54]
WHO regions,4_Eur,2018,Male,65 to 69 years,Chronic Obstructive Pulmonary Disease,66197.849,17828.107,148187.744,66 198 [17 828 - 148 188],9.406,2.533,21.055,9.41 [2.53 - 21.06]
WHO regions,4_Eur,2018,Male,65 to 69 years,Acute Lower Respiratory Infections,32629.186,15439.433,53469.427,32 629 [15 439 - 53 469],4.636,2.194,7.597,4.64 [2.19 - 7.60]
WHO regions,4_Eur,2018,Male,60 to 64 years,Ischaemic Heart Disease,540678.81,324160.31,734443.417,540 679 [324 160 - 734 443],79.607,47.728,108.137,79.61 [47.73 - 108.14]
WHO regions,4_Eur,2018,Male,60 to 64 years,Stroke,125040.655,56055.332,208976.889,125 041 [56 055 - 208 977],18.41,8.253,30.769,18.41 [8.25 - 30.77]
WHO regions,4_Eur,2018,Male,60 to 64 years,Lung Cancer,91534.337,47508.661,152883.363,91 534 [47 509 - 152 883],13.477,6.995,22.51,13.48 [7.00 - 22.51]
WHO regions,4_Eur,2018,Male,60 to 64 years,Chronic Obstructive Pulmonary Disease,54172.049,14668.147,120958.799,54 172 [14 668 - 120 959],7.976,2.16,17.81,7.98 [2.16 - 17.81]
WHO regions,4_Eur,2018,Male,60 to 64 years,Acute Lower Respiratory Infections,34956.476,16340.038,57636.424,34 956 [16 340 - 57 636],5.147,2.406,8.486,5.15 [2.41 - 8.49]
WHO regions,4_Eur,2018,Male,55 to 59 years,Ischaemic Heart Disease,430759.817,259137.877,584614.126,430 760 [259 138 - 584 614],67.229,40.444,91.241,67.23 [40.44 - 91.24]
WHO regions,4_Eur,2018,Male,55 to 59 years,Stroke,96055.524,43328.646,160098.79,96 056 [43 329 - 160 099],14.992,6.762,24.987,14.99 [6.76 - 24.99]
WHO regions,4_Eur,2018,Male,55 to 59 years,Lung Cancer,72336.126,37569.319,120811.973,72 336 [37 569 - 120 812],11.29,5.864,18.855,11.29 [5.86 - 18.86]
WHO regions,4_Eur,2018,Male,55 to 59 years,Chronic Obstructive Pulmonary Disease,36459.627,9892.582,81358.284,36 460 [9 893 - 81 358],5.69,1.544,12.698,5.69 [1.54 - 12.70]
WHO regions,4_Eur,2018,Male,55 to 59 years,Acute Lower Respiratory Infections,32674.331,15017.193,54372.202,32 674 [15 017 - 54 372],5.1,2.344,8.486,5.10 [2.34 - 8.49]
WHO regions,4_Eur,2018,Male,50 to 54 years,Ischaemic Heart Disease,287843.981,173732.596,389493.053,287 844 [173 733 - 389 493],51.102,30.843,69.148,51.10 [30.84 - 69.15]
WHO regions,4_Eur,2018,Male,50 to 54 years,Stroke,63051.074,28574.595,104644.822,63 051 [28 575 - 104 645],11.194,5.073,18.578,11.19 [5.07 - 18.58]
WHO regions,4_Eur,2018,Male,50 to 54 years,Lung Cancer,42259.218,22133.247,70244.301,42 259 [22 133 - 70 244],7.502,3.929,12.471,7.50 [3.93 - 12.47]
WHO regions,4_Eur,2018,Male,50 to 54 years,Acute Lower Respiratory Infections,26455.284,12117.188,44058.992,26 455 [12 117 - 44 059],4.697,2.151,7.822,4.70 [2.15 - 7.82]
WHO regions,4_Eur,2018,Male,50 to 54 years,Chronic Obstructive Pulmonary Disease,22377.078,6157.111,49638.002,22 377 [6 157 - 49 638],3.973,1.093,8.812,3.97 [1.09 - 8.81]
WHO regions,4_Eur,2018,Male,45 to 49 years,Ischaemic Heart Disease,186426.955,112591.346,252393.29,186 427 [112 591 - 252 393],36.57,22.086,49.51,36.57 [22.09 - 49.51]
WHO regions,4_Eur,2018,Male,45 to 49 years,Stroke,41810.011,18889.879,69506.541,41 810 [18 890 - 69 507],8.201,3.705,13.634,8.20 [3.71 - 13.63]
WHO regions,4_Eur,2018,Male,45 to 49 years,Acute Lower Respiratory Infections,24703.708,11209.173,41343.847,24 704 [11 209 - 41 344],4.846,2.199,8.11,4.85 [2.20 - 8.11]
WHO regions,4_Eur,2018,Male,45 to 49 years,Lung Cancer,20630.097,10860.805,34197.826,20 630 [10 861 - 34 198],4.047,2.131,6.708,4.05 [2.13 - 6.71]
WHO regions,4_Eur,2018,Male,45 to 49 years,Chronic Obstructive Pulmonary Disease,12800.365,3582.591,28184.975,12 800 [3 583 - 28 185],2.511,0.703,5.529,2.51 [0.70 - 5.53]
WHO regions,4_Eur,2018,Male,40 to 44 years,Ischaemic Heart Disease,117812.598,70947.503,160086.987,117 813 [70 948 - 160 087],24.446,14.722,33.219,24.45 [14.72 - 33.22]
WHO regions,4_Eur,2018,Male,40 to 44 years,Stroke,28911.619,12940.673,48344.706,28 912 [12 941 - 48 345],5.999,2.685,10.032,6.00 [2.69 - 10.03]
WHO regions,4_Eur,2018,Male,40 to 44 years,Acute Lower Respiratory Infections,23514.404,10578.707,39556.556,23 514 [10 579 - 39 557],4.879,2.195,8.208,4.88 [2.20 - 8.21]
WHO regions,4_Eur,2018,Male,40 to 44 years,Chronic Obstructive Pulmonary Disease,7361.409,2086.109,16119.498,7 361 [2 086 - 16 119],1.528,0.433,3.345,1.53 [0.43 - 3.35]
WHO regions,4_Eur,2018,Male,40 to 44 years,Lung Cancer,7322.26,3923.387,11993.78,7 322 [3 923 - 11 994],1.519,0.814,2.489,1.52 [0.81 - 2.49]
WHO regions,4_Eur,2018,Male,35 to 39 years,Ischaemic Heart Disease,64874.309,39044.561,88367.464,64 874 [39 045 - 88 367],14.107,8.49,19.215,14.11 [8.49 - 19.22]
WHO regions,4_Eur,2018,Male,35 to 39 years,Acute Lower Respiratory Infections,19589.946,8822.023,32995.663,19 590 [8 822 - 32 996],4.26,1.918,7.175,4.26 [1.92 - 7.18]
WHO regions,4_Eur,2018,Male,35 to 39 years,Stroke,17929.661,8008.758,30037.144,17 930 [8 009 - 30 037],3.899,1.742,6.532,3.90 [1.74 - 6.53]
WHO regions,4_Eur,2018,Male,35 to 39 years,Chronic Obstructive Pulmonary Disease,4854.868,1388.507,10581.149,4 855 [1 389 - 10 581],1.056,0.302,2.301,1.06 [0.30 - 2.30]
WHO regions,4_Eur,2018,Male,35 to 39 years,Lung Cancer,3032.598,1587.167,5040.648,3 033 [1 587 - 5 041],0.659,0.345,1.096,0.66 [0.35 - 1.10]
WHO regions,4_Eur,2018,Male,30 to 34 years,Ischaemic Heart Disease,32994.592,20001.686,44763.521,32 995 [20 002 - 44 764],7.347,4.454,9.967,7.35 [4.45 - 9.97]
WHO regions,4_Eur,2018,Male,30 to 34 years,Acute Lower Respiratory Infections,13342.017,6208.647,22130.703,13 342 [6 209 - 22 131],2.971,1.383,4.928,2.97 [1.38 - 4.93]
WHO regions,4_Eur,2018,Male,30 to 34 years,Stroke,9907.812,4466.38,16494.485,9 908 [4 466 - 16 494],2.206,0.995,3.673,2.21 [1.00 - 3.67]
WHO regions,4_Eur,2018,Male,30 to 34 years,Chronic Obstructive Pulmonary Disease,3538.573,1030.679,7644.116,3 539 [1 031 - 7 644],0.788,0.23,1.702,0.79 [0.23 - 1.70]
WHO regions,4_Eur,2018,Male,30 to 34 years,Lung Cancer,1352.007,728.257,2202.942,1 352 [728 - 2 203],0.301,0.162,0.49,0.30 [0.16 - 0.49]
WHO regions,4_Eur,2018,Male,25 to 29 years,Ischaemic Heart Disease,13748.442,8452.437,18503.642,13 748 [8 452 - 18 504],3.391,2.085,4.564,3.39 [2.09 - 4.56]
WHO regions,4_Eur,2018,Male,25 to 29 years,Acute Lower Respiratory Infections,8034.867,4127.152,12701.489,8 035 [4 127 - 12 701],1.982,1.018,3.133,1.98 [1.02 - 3.13]
WHO regions,4_Eur,2018,Male,25 to 29 years,Stroke,5217.536,2405.142,8573.639,5 218 [2 405 - 8 574],1.287,0.593,2.115,1.29 [0.59 - 2.12]
WHO regions,4_Eur,2018,Male,25 to 29 years,Chronic Obstructive Pulmonary Disease,2412.276,722.045,5140.812,2 412 [722 - 5 141],0.595,0.178,1.268,0.60 [0.18 - 1.27]
WHO regions,4_Eur,2018,Male,25 to 29 years,Lung Cancer,681.898,372.211,1097.218,682 [372 - 1 097],0.168,0.092,0.271,0.17 [0.09 - 0.27]
WHO regions,4_Eur,2018,Male,20 to 24 years,Acute Lower Respiratory Infections,5682.414,3207.58,8545.162,5 682 [3 208 - 8 545],1.653,0.933,2.486,1.65 [0.93 - 2.49]
WHO regions,4_Eur,2018,Male,15 to 19 years,Acute Lower Respiratory Infections,5281.471,3111.685,7769.779,5 281 [3 112 - 7 770],1.694,0.998,2.492,1.69 [1.00 - 2.49]
WHO regions,4_Eur,2018,Male,10 to 14 years,Acute Lower Respiratory Infections,5872.192,3606.534,8425.787,5 872 [3 607 - 8 426],1.83,1.124,2.626,1.83 [1.12 - 2.63]
WHO regions,4_Eur,2018,Male,5 to 9 years,Acute Lower Respiratory Infections,8185.762,5087.528,11669.368,8 186 [5 088 - 11 669],2.422,1.505,3.452,2.42 [1.51 - 3.45]
WHO regions,4_Eur,2018,Male,0 to 4 years,Acute Lower Respiratory Infections,109040.516,68493.072,154295.678,109 041 [68 493 - 154 296],33.013,20.737,46.714,33.01 [20.74 - 46.71]
WHO regions,4_Eur,2017,Female,80 years and over,Ischaemic Heart Disease,1196772.363,708686.716,1623948.017,1 196 772 [708 687 - 1 623 948],70.359,41.664,95.474,70.36 [41.66 - 95.47]
WHO regions,4_Eur,2017,Female,80 years and over,Stroke,378452.298,164620.746,645714.859,378 452 [164 621 - 645 715],22.25,9.678,37.962,22.25 [9.68 - 37.96]
WHO regions,4_Eur,2017,Female,80 years and over,Chronic Obstructive Pulmonary Disease,116363.534,30065.132,265674.329,116 364 [30 065 - 265 674],6.841,1.768,15.619,6.84 [1.77 - 15.62]
WHO regions,4_Eur,2017,Female,80 years and over,Acute Lower Respiratory Infections,100072.522,44258.551,169373.042,100 073 [44 259 - 169 373],5.883,2.602,9.958,5.88 [2.60 - 9.96]
WHO regions,4_Eur,2017,Female,80 years and over,Lung Cancer,16380.863,8312.888,27762.811,16 381 [8 313 - 27 763],0.963,0.489,1.632,0.96 [0.49 - 1.63]
WHO regions,4_Eur,2017,Female,75 to 79 years,Ischaemic Heart Disease,476854.87,280733.319,653226.872,476 855 [280 733 - 653 227],42.317,24.913,57.968,42.32 [24.91 - 57.97]
WHO regions,4_Eur,2017,Female,75 to 79 years,Stroke,169316.227,73643.218,290713.549,169 316 [73 643 - 290 714],15.025,6.535,25.798,15.03 [6.54 - 25.80]
WHO regions,4_Eur,2017,Female,75 to 79 years,Chronic Obstructive Pulmonary Disease,46693.161,12274.28,105930.832,46 693 [12 274 - 105 931],4.144,1.089,9.4,4.14 [1.09 - 9.40]
WHO regions,4_Eur,2017,Female,75 to 79 years,Acute Lower Respiratory Infections,23949.914,11426.895,39155.179,23 950 [11 427 - 39 155],2.125,1.014,3.475,2.13 [1.01 - 3.48]
WHO regions,4_Eur,2017,Female,75 to 79 years,Lung Cancer,15579.205,7932.701,26357.475,15 579 [7 933 - 26 357],1.383,0.704,2.339,1.38 [0.70 - 2.34]
WHO regions,4_Eur,2017,Female,70 to 74 years,Ischaemic Heart Disease,283738.238,169492.839,384248.228,283 738 [169 493 - 384 248],32.778,19.58,44.39,32.78 [19.58 - 44.39]
WHO regions,4_Eur,2017,Female,70 to 74 years,Stroke,104445.873,46655.535,175648.322,104 446 [46 656 - 175 648],12.066,5.39,20.292,12.07 [5.39 - 20.29]
WHO regions,4_Eur,2017,Female,70 to 74 years,Chronic Obstructive Pulmonary Disease,39072.824,10295.945,88487.815,39 073 [10 296 - 88 488],4.514,1.189,10.222,4.51 [1.19 - 10.22]
WHO regions,4_Eur,2017,Female,70 to 74 years,Lung Cancer,21889.479,11201.769,36905.018,21 889 [11 202 - 36 905],2.529,1.294,4.263,2.53 [1.29 - 4.26]
WHO regions,4_Eur,2017,Female,70 to 74 years,Acute Lower Respiratory Infections,16383.756,7933.742,26546.35,16 384 [7 934 - 26 546],1.893,0.916,3.067,1.89 [0.92 - 3.07]
WHO regions,4_Eur,2017,Female,65 to 69 years,Ischaemic Heart Disease,274343.007,163070.159,374377.319,274 343 [163 070 - 374 377],32.56,19.354,44.432,32.56 [19.35 - 44.43]
WHO regions,4_Eur,2017,Female,65 to 69 years,Stroke,101478.905,44976.668,172708.107,101 479 [44 977 - 172 708],12.044,5.338,20.497,12.04 [5.34 - 20.50]
WHO regions,4_Eur,2017,Female,65 to 69 years,Chronic Obstructive Pulmonary Disease,36273.124,9669.466,81750.108,36 273 [9 669 - 81 750],4.305,1.148,9.702,4.31 [1.15 - 9.70]
WHO regions,4_Eur,2017,Female,65 to 69 years,Lung Cancer,28213.656,14542.769,47291.058,28 214 [14 543 - 47 291],3.348,1.726,5.613,3.35 [1.73 - 5.61]
WHO regions,4_Eur,2017,Female,65 to 69 years,Acute Lower Respiratory Infections,14843.825,7265.927,24029.902,14 844 [7 266 - 24 030],1.762,0.862,2.852,1.76 [0.86 - 2.85]
WHO regions,4_Eur,2017,Female,60 to 64 years,Ischaemic Heart Disease,203973.52,121925.018,277654.679,203 974 [121 925 - 277 655],26.08,15.589,35.501,26.08 [15.59 - 35.50]
WHO regions,4_Eur,2017,Female,60 to 64 years,Stroke,79960.386,35781.229,135506.896,79 960 [35 781 - 135 507],10.224,4.575,17.326,10.22 [4.58 - 17.33]
WHO regions,4_Eur,2017,Female,60 to 64 years,Chronic Obstructive Pulmonary Disease,30027.037,8131.696,67199.813,30 027 [8 132 - 67 200],3.839,1.04,8.592,3.84 [1.04 - 8.59]
WHO regions,4_Eur,2017,Female,60 to 64 years,Lung Cancer,29281.833,15133.076,48983.969,29 282 [15 133 - 48 984],3.744,1.935,6.263,3.74 [1.94 - 6.26]
WHO regions,4_Eur,2017,Female,60 to 64 years,Acute Lower Respiratory Infections,12786.935,6243.237,20770.972,12 787 [6 243 - 20 771],1.635,0.798,2.656,1.64 [0.80 - 2.66]
WHO regions,4_Eur,2017,Female,55 to 59 years,Ischaemic Heart Disease,130728.086,78607.74,177594.775,130 728 [78 608 - 177 595],18.747,11.273,25.468,18.75 [11.27 - 25.47]
WHO regions,4_Eur,2017,Female,55 to 59 years,Stroke,58461.785,26351.683,98841.645,58 462 [26 352 - 98 842],8.384,3.779,14.174,8.38 [3.78 - 14.17]
WHO regions,4_Eur,2017,Female,55 to 59 years,Lung Cancer,23593.961,12158.555,39549,23 594 [12 159 - 39 549],3.383,1.744,5.671,3.38 [1.74 - 5.67]
WHO regions,4_Eur,2017,Female,55 to 59 years,Chronic Obstructive Pulmonary Disease,21195.082,5756.051,47397.608,21 195 [5 756 - 47 398],3.039,0.826,6.797,3.04 [0.83 - 6.80]
WHO regions,4_Eur,2017,Female,55 to 59 years,Acute Lower Respiratory Infections,10719.935,5157.766,17614.071,10 720 [5 158 - 17 614],1.537,0.74,2.526,1.54 [0.74 - 2.53]
WHO regions,4_Eur,2017,Female,50 to 54 years,Ischaemic Heart Disease,73331.715,44407.301,99061.085,73 332 [44 407 - 99 061],12.194,7.384,16.472,12.19 [7.38 - 16.47]
WHO regions,4_Eur,2017,Female,50 to 54 years,Stroke,38652.194,17480.485,65069.598,38 652 [17 480 - 65 070],6.427,2.907,10.82,6.43 [2.91 - 10.82]
WHO regions,4_Eur,2017,Female,50 to 54 years,Lung Cancer,14401.744,7437.549,24112.19,14 402 [7 438 - 24 112],2.395,1.237,4.01,2.40 [1.24 - 4.01]
WHO regions,4_Eur,2017,Female,50 to 54 years,Chronic Obstructive Pulmonary Disease,13834.963,3795.3,30812.906,13 835 [3 795 - 30 813],2.3,0.631,5.124,2.30 [0.63 - 5.12]
WHO regions,4_Eur,2017,Female,50 to 54 years,Acute Lower Respiratory Infections,8308.59,4003.025,13655.79,8 309 [4 003 - 13 656],1.382,0.666,2.271,1.38 [0.67 - 2.27]
WHO regions,4_Eur,2017,Female,45 to 49 years,Ischaemic Heart Disease,43987.517,26711.365,59368.695,43 988 [26 711 - 59 369],8.428,5.118,11.375,8.43 [5.12 - 11.38]
WHO regions,4_Eur,2017,Female,45 to 49 years,Stroke,25520.837,11529.376,42951.743,25 521 [11 529 - 42 952],4.89,2.209,8.23,4.89 [2.21 - 8.23]
WHO regions,4_Eur,2017,Female,45 to 49 years,Chronic Obstructive Pulmonary Disease,8272.702,2319.256,18254.15,8 273 [2 319 - 18 254],1.585,0.444,3.498,1.59 [0.44 - 3.50]
WHO regions,4_Eur,2017,Female,45 to 49 years,Lung Cancer,8019.6,4165.217,13379.621,8 020 [4 165 - 13 380],1.537,0.798,2.564,1.54 [0.80 - 2.56]
WHO regions,4_Eur,2017,Female,45 to 49 years,Acute Lower Respiratory Infections,7144.249,3424.631,11816.78,7 144 [3 425 - 11 817],1.369,0.656,2.264,1.37 [0.66 - 2.26]
WHO regions,4_Eur,2017,Female,40 to 44 years,Ischaemic Heart Disease,25875.698,15684.941,35040.448,25 876 [15 685 - 35 040],5.307,3.217,7.187,5.31 [3.22 - 7.19]
WHO regions,4_Eur,2017,Female,40 to 44 years,Stroke,17737.602,7993.044,29925.072,17 738 [7 993 - 29 925],3.638,1.639,6.138,3.64 [1.64 - 6.14]
WHO regions,4_Eur,2017,Female,40 to 44 years,Acute Lower Respiratory Infections,7328.439,3517.599,12155.914,7 328 [3 518 - 12 156],1.503,0.721,2.493,1.50 [0.72 - 2.49]
WHO regions,4_Eur,2017,Female,40 to 44 years,Chronic Obstructive Pulmonary Disease,5257.913,1506.968,11500.858,5 258 [1 507 - 11 501],1.078,0.309,2.359,1.08 [0.31 - 2.36]
WHO regions,4_Eur,2017,Female,40 to 44 years,Lung Cancer,3646.533,1910.334,6049.05,3 647 [1 910 - 6 049],0.748,0.392,1.241,0.75 [0.39 - 1.24]
WHO regions,4_Eur,2017,Female,35 to 39 years,Ischaemic Heart Disease,15564.314,9452.07,21105.823,15 564 [9 452 - 21 106],3.404,2.067,4.617,3.40 [2.07 - 4.62]
WHO regions,4_Eur,2017,Female,35 to 39 years,Stroke,11724.615,5261.457,19858.35,11 725 [5 261 - 19 858],2.564,1.151,4.344,2.56 [1.15 - 4.34]
WHO regions,4_Eur,2017,Female,35 to 39 years,Acute Lower Respiratory Infections,7057.95,3392.126,11754.276,7 058 [3 392 - 11 754],1.544,0.742,2.571,1.54 [0.74 - 2.57]
WHO regions,4_Eur,2017,Female,35 to 39 years,Chronic Obstructive Pulmonary Disease,4012.969,1168.772,8720.178,4 013 [1 169 - 8 720],0.878,0.256,1.907,0.88 [0.26 - 1.91]
WHO regions,4_Eur,2017,Female,35 to 39 years,Lung Cancer,1636.814,862.376,2702.836,1 637 [862 - 2 703],0.358,0.189,0.591,0.36 [0.19 - 0.59]
WHO regions,4_Eur,2017,Female,30 to 34 years,Ischaemic Heart Disease,8917.272,5511.796,11997.864,8 917 [5 512 - 11 998],2.03,1.255,2.732,2.03 [1.26 - 2.73]
WHO regions,4_Eur,2017,Female,30 to 34 years,Stroke,7742.54,3502.622,13043.778,7 743 [3 503 - 13 044],1.763,0.797,2.97,1.76 [0.80 - 2.97]
WHO regions,4_Eur,2017,Female,30 to 34 years,Acute Lower Respiratory Infections,5856.245,2914.469,9594.557,5 856 [2 914 - 9 595],1.333,0.664,2.185,1.33 [0.66 - 2.19]
WHO regions,4_Eur,2017,Female,30 to 34 years,Chronic Obstructive Pulmonary Disease,3236.691,952.363,7003.455,3 237 [952 - 7 003],0.737,0.217,1.595,0.74 [0.22 - 1.60]
WHO regions,4_Eur,2017,Female,30 to 34 years,Lung Cancer,860.66,452.911,1421.756,861 [453 - 1 422],0.196,0.103,0.324,0.20 [0.10 - 0.32]
WHO regions,4_Eur,2017,Female,25 to 29 years,Acute Lower Respiratory Infections,5296.879,2891.827,8193.028,5 297 [2 892 - 8 193],1.318,0.72,2.038,1.32 [0.72 - 2.04]
WHO regions,4_Eur,2017,Female,25 to 29 years,Ischaemic Heart Disease,5045.235,3171.225,6716.956,5 045 [3 171 - 6 717],1.255,0.789,1.671,1.26 [0.79 - 1.67]
WHO regions,4_Eur,2017,Female,25 to 29 years,Stroke,4924.74,2260.725,8217.951,4 925 [2 261 - 8 218],1.225,0.562,2.045,1.23 [0.56 - 2.05]
WHO regions,4_Eur,2017,Female,25 to 29 years,Chronic Obstructive Pulmonary Disease,2495.308,746.907,5349.566,2 495 [747 - 5 350],0.621,0.186,1.331,0.62 [0.19 - 1.33]
WHO regions,4_Eur,2017,Female,25 to 29 years,Lung Cancer,494.336,267.922,797.895,494 [268 - 798],0.123,0.067,0.198,0.12 [0.07 - 0.20]
WHO regions,4_Eur,2017,Female,20 to 24 years,Acute Lower Respiratory Infections,4214.606,2484.06,6190.12,4 215 [2 484 - 6 190],1.257,0.741,1.846,1.26 [0.74 - 1.85]
WHO regions,4_Eur,2017,Female,15 to 19 years,Acute Lower Respiratory Infections,4140.328,2461.893,6011.397,4 140 [2 462 - 6 011],1.395,0.83,2.026,1.40 [0.83 - 2.03]
WHO regions,4_Eur,2017,Female,10 to 14 years,Acute Lower Respiratory Infections,4899.737,2956.634,7042.006,4 900 [2 957 - 7 042],1.641,0.99,2.359,1.64 [0.99 - 2.36]
WHO regions,4_Eur,2017,Female,5 to 9 years,Acute Lower Respiratory Infections,7596.344,4631.976,10811.571,7 596 [4 632 - 10 812],2.394,1.46,3.408,2.39 [1.46 - 3.41]
WHO regions,4_Eur,2017,Female,0 to 4 years,Acute Lower Respiratory Infections,86410.098,53701.335,122564.477,86 410 [53 701 - 122 564],27.555,17.125,39.084,27.56 [17.13 - 39.08]
